query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms,ef_search,controller_action,recent_window_p99_ms
349,0.6324,0.751,0.744,1.7291,100,none,2.5433
350,0.6342,0.753,0.744,1.7092,100,none,2.5433
351,0.636,0.755,0.744,1.7392,100,none,2.5433
352,0.6378,0.757,0.744,1.7327,100,none,2.5433
353,0.6396,0.759,0.744,1.6114,100,none,2.5433
354,0.6412,0.761,0.744,1.5971,100,none,2.5433
355,0.6428,0.763,0.744,1.774,100,none,2.5433
356,0.6447,0.766,0.744,1.6217,100,none,2.5433
357,0.6463,0.768,0.744,1.6816,100,none,2.5433
358,0.648,0.77,0.744,1.5844,100,none,2.5433
359,0.6497,0.771,0.744,1.6571,100,none,2.5433
360,0.6514,0.773,0.744,1.5351,100,none,2.5433
361,0.6529,0.775,0.744,1.5815,100,none,2.5433
362,0.6545,0.777,0.744,1.5844,100,none,2.5433
363,0.6562,0.779,0.744,1.6293,100,none,2.5433
364,0.6578,0.781,0.744,2.2266,100,none,2.5433
365,0.6601,0.784,0.744,2.2405,100,none,2.5433
366,0.6625,0.787,0.779,2.0125,100,none,2.3565
367,0.6645,0.789,0.779,1.8341,100,none,2.3565
368,0.6664,0.791,0.779,1.6085,100,none,2.3565
369,0.668,0.793,0.779,1.5611,100,none,2.3565
370,0.6696,0.795,0.779,1.6464,100,none,2.3565
371,0.6713,0.797,0.779,1.5137,100,none,2.3565
372,0.6729,0.799,0.779,1.5355,100,none,2.3565
373,0.6744,0.801,0.779,1.6831,100,none,2.3565
374,0.6762,0.803,0.779,1.5562,100,none,2.3565
375,0.6777,0.805,0.779,1.5358,100,none,2.3565
376,0.6793,0.807,0.779,1.481,100,none,2.3565
377,0.6808,0.808,0.779,1.6874,100,none,2.3565
378,0.6826,0.811,0.779,1.5054,100,none,2.3565
379,0.6841,0.812,0.779,1.6041,100,none,2.3565
380,0.6857,0.814,0.779,1.9477,100,none,2.3565
381,0.6877,0.817,0.779,2.0824,100,none,2.3565
382,0.6899,0.819,0.812,1.8854,100,none,2.2337
383,0.6918,0.822,0.812,1.6788,100,none,2.2337
384,0.6936,0.824,0.812,1.6383,100,none,2.2337
385,0.6952,0.826,0.812,1.5741,100,none,2.2337
386,0.6968,0.827,0.812,1.5414,100,none,2.2337
387,0.6984,0.829,0.812,1.6698,100,none,2.2337
388,0.7001,0.831,0.812,1.5455,100,none,2.2337
389,0.7017,0.833,0.812,1.5057,100,none,2.2337
390,0.7032,0.835,0.812,1.5697,100,none,2.2337
391,0.7048,0.837,0.812,1.5893,100,none,2.2337
392,0.7065,0.839,0.812,1.5302,100,none,2.2337
393,0.708,0.841,0.812,1.8848,100,none,2.2337
394,0.71,0.843,0.812,1.6987,100,none,2.2337
395,0.7117,0.845,0.812,1.7563,100,none,2.2337
396,0.7135,0.847,0.812,1.9998,100,none,2.2337
397,0.7155,0.85,0.812,2.7018,100,none,2.4758
398,0.7183,0.853,0.847,1.8972,100,none,2.4758
399,0.7203,0.855,0.847,1.8118,100,none,2.4758
400,0.7221,0.858,0.847,1.597,100,none,2.4758
401,0.7238,0.86,0.847,1.5733,100,none,2.4758
402,0.7254,0.861,0.847,1.5877,100,none,2.4758
403,0.727,0.863,0.847,1.5765,100,none,2.4758
404,0.7286,0.865,0.847,1.6554,100,none,2.4758
405,0.7303,0.867,0.847,1.55,100,none,2.4758
406,0.7319,0.869,0.847,1.6495,100,none,2.4758
407,0.7336,0.871,0.847,1.7757,100,none,2.4758
408,0.7354,0.873,0.847,1.8103,100,none,2.4758
409,0.7373,0.876,0.847,1.8367,100,none,2.4758
410,0.7391,0.878,0.847,1.6591,100,none,2.4758
411,0.7408,0.88,0.847,1.5501,100,none,2.4758
412,0.7424,0.882,0.847,1.6935,100,none,2.4758
413,0.7442,0.884,0.847,2.6387,100,none,2.6709
414,0.7468,0.887,0.882,1.8028,100,none,2.6709
415,0.7487,0.889,0.882,1.8166,100,none,2.6709
416,0.7506,0.891,0.882,1.6669,100,none,2.6709
417,0.7523,0.893,0.882,1.6545,100,none,2.6709
418,0.754,0.895,0.882,1.647,100,none,2.6709
419,0.7556,0.897,0.882,1.5383,100,none,2.6709
