query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,latency_ms
372,0.3361,0.798,0.501,0.8092
373,0.3369,0.8,0.501,0.9729
374,0.3379,0.802,0.501,0.9545
375,0.3388,0.805,0.501,0.9646
376,0.3398,0.807,0.501,0.9303
377,0.3407,0.809,0.501,0.8062
378,0.3416,0.811,0.501,0.8381
379,0.3424,0.813,0.501,0.8371
380,0.3432,0.815,0.501,0.8799
381,0.3441,0.817,0.501,1.0454
382,0.3452,0.82,0.501,0.9789
383,0.3462,0.822,0.501,1.0126
384,0.3472,0.825,0.501,0.9077
385,0.3481,0.827,0.501,0.897
386,0.349,0.829,0.501,0.9062
387,0.3499,0.831,0.501,0.8311
388,0.3507,0.833,0.501,0.9078
389,0.3517,0.835,0.501,0.9116
390,0.3526,0.837,0.501,0.9279
391,0.3535,0.84,0.55,0.9569
392,0.3545,0.842,0.55,0.7569
393,0.3552,0.844,0.55,0.8817
394,0.3561,0.846,0.55,0.7906
395,0.3569,0.848,0.55,0.88
396,0.3578,0.85,0.55,0.9167
397,0.3587,0.852,0.55,0.9492
398,0.3597,0.854,0.55,0.879
399,0.3606,0.856,0.55,0.9627
400,0.3615,0.859,0.55,0.8484
401,0.3624,0.861,0.55,0.9075
402,0.3633,0.863,0.55,1.0374
403,0.3644,0.865,0.55,0.8449
404,0.3652,0.867,0.55,0.8889
405,0.3661,0.87,0.55,0.8586
406,0.367,0.872,0.55,0.8094
407,0.3678,0.873,0.55,0.9523
408,0.3687,0.876,0.55,0.7822
409,0.3695,0.878,0.55,0.8184
410,0.3704,0.88,0.55,0.8795
411,0.3712,0.882,0.55,0.8887
412,0.3721,0.884,0.55,0.843
413,0.373,0.886,0.55,0.9145
414,0.3739,0.888,0.55,0.8519
415,0.3748,0.89,0.55,0.8299
416,0.3756,0.892,0.6,0.9694
417,0.3766,0.894,0.6,0.8039
418,0.3774,0.896,0.6,0.8071
419,0.3782,0.898,0.6,0.8806
420,0.3791,0.9,0.6,0.883
421,0.38,0.902,0.6,0.8606
422,0.3808,0.904,0.6,0.8204
423,0.3817,0.906,0.6,0.8488
424,0.3825,0.908,0.6,0.9168
425,0.3834,0.911,0.6,0.9192
426,0.3844,0.913,0.6,0.8049
