query_index,elapsed_sec,target_pressure_pct,actual_pressure_pct,vmtouch_residency_pct,latency_ms,cache_action_pre_query,cache_action_post_query
1435,28.260881,0.0,70.98228,0.0371,1.648757,,
1436,28.262554,0.0,70.98228,0.0371,2.341624,,
1437,28.264921,0.0,70.98228,0.0371,2.377544,,
1438,28.267323,0.0,70.98228,0.0371,2.290933,,
1439,28.269638,0.0,70.98228,0.0371,2.212992,,
1440,28.271875,0.0,70.98211,0.0371,1.800068,,
1441,28.273764,0.0,70.98211,0.0371,2.135992,,
1442,28.275925,0.0,70.98211,0.0371,2.100651,,
1443,28.278051,0.0,70.98211,0.0371,1.845468,,
1444,28.279922,0.0,70.98211,0.0371,2.145081,,
1445,28.282092,0.0,70.98211,0.0371,2.05043,,
1446,28.284167,0.0,70.98211,0.0371,2.011251,,
1447,28.286204,0.0,70.98211,0.0371,1.510675,,
1448,28.287739,0.0,70.98211,0.0371,2.255112,,
1449,28.29002,0.0,70.98211,0.0371,2.037,,
1450,28.292082,0.0,70.981955,0.0385,2.135761,,
1451,28.992102,0.0,70.981955,0.0385,2.845389,,
1452,28.994983,0.0,70.981955,0.0385,2.88746,,
1453,28.997906,0.0,70.981955,0.0385,1.789788,,
1454,28.999728,0.0,70.981955,0.0385,2.118472,,
1455,29.001878,0.0,70.981955,0.0385,1.763938,,
1456,29.003678,0.0,70.981955,0.0385,2.674737,,
1457,29.006382,0.0,70.981955,0.0385,2.589446,,
1458,29.008997,0.0,70.981955,0.0385,1.542636,,
1459,29.010566,0.0,70.981955,0.0385,1.509985,,
1460,29.012101,0.0,70.976632,0.0385,1.482065,,
1461,29.013694,0.0,70.976632,0.0385,2.108421,,
1462,29.015827,0.0,70.976632,0.0385,2.348544,,
1463,29.018201,0.0,70.976632,0.0385,1.525826,,
1464,29.019753,0.0,70.976632,0.0385,2.447735,,
1465,29.022225,0.0,70.976632,0.0385,1.804858,,
1466,29.024056,0.0,70.976632,0.0385,2.369394,,
1467,29.026451,0.0,70.976632,0.0385,1.99961,,
1468,29.028475,0.0,70.976632,0.0385,2.026741,,
1469,29.030527,0.0,70.976632,0.0385,2.222752,,
1470,29.032775,0.0,70.976402,0.0385,2.073481,,
1471,29.034952,0.0,70.976402,0.0385,1.465294,,
1472,29.036443,0.0,70.976402,0.0385,1.821598,,
1473,29.038296,0.0,70.976402,0.0385,1.516525,,
1474,29.039838,0.0,70.976402,0.0385,2.589096,,
1475,29.042452,0.0,70.976402,0.0385,2.658277,,
1476,29.045136,0.0,70.976402,0.0385,1.512805,,
1477,29.046674,0.0,70.976402,0.0385,2.244453,,
1478,29.048943,0.0,70.976402,0.0385,2.076711,,
1479,29.051044,0.0,70.976402,0.0385,1.843639,,
1480,29.052912,0.0,70.976247,0.0385,1.90647,,
1481,29.054929,0.0,70.976247,0.0385,2.182612,,
1482,29.057137,0.0,70.976247,0.0385,2.157232,,
1483,29.059319,0.0,70.976247,0.0385,2.160282,,
1484,29.061504,0.0,70.976247,0.0385,1.526476,,
1485,29.063057,0.0,70.976247,0.0385,1.473985,,
1486,29.064556,0.0,70.976247,0.0385,1.414984,,
1487,29.065996,0.0,70.976247,0.0385,1.98208,,
1488,29.068004,0.0,70.976247,0.0385,1.614046,,
1489,29.069642,0.0,70.976247,0.0385,1.720928,,
1490,29.071389,0.0,70.976153,0.0385,2.212463,,
1491,29.073686,0.0,70.976153,0.0385,2.181052,,
1492,29.075893,0.0,70.976153,0.0385,1.515955,,
1493,29.077434,0.0,70.976153,0.0385,1.764508,,
1494,29.079223,0.0,70.976153,0.0385,1.542166,,
1495,29.08079,0.0,70.976153,0.0385,2.151192,,
1496,29.082966,0.0,70.976153,0.0385,2.395604,,
1497,29.085386,0.0,70.976153,0.0385,2.327043,,
1498,29.087737,0.0,70.976153,0.0385,1.674627,,
1499,29.089437,0.0,70.976153,0.0385,1.569905,,
1500,29.091033,0.0,70.975965,0.0397,2.316863,,
1501,29.745498,0.0,70.975965,0.0397,3.068081,,
1502,29.748612,0.0,70.975965,0.0397,2.851809,,
1503,29.751498,0.0,70.975965,0.0397,1.915169,,
1504,29.753447,0.0,70.975965,0.0397,1.777148,,
1505,29.755258,0.0,70.975965,0.0397,1.864769,,
1506,29.757154,0.0,70.975965,0.0397,2.409845,,
1507,29.759593,0.0,70.975965,0.0397,1.730617,,
1508,29.761352,0.0,70.975965,0.0397,2.284503,,
1509,29.76367,0.0,70.975965,0.0397,2.378754,,
1510,29.766079,0.0,70.976972,0.0397,2.481725,,
1511,29.768683,0.0,70.976972,0.0397,2.610866,,
1512,29.771324,0.0,70.976972,0.0397,1.700937,,
1513,29.773052,0.0,70.976972,0.0397,1.560586,,
1514,29.774639,0.0,70.976972,0.0397,2.025031,,
1515,29.776689,0.0,70.976972,0.0397,1.486795,,
1516,29.778201,0.0,70.976972,0.0397,1.440175,,
1517,29.779666,0.0,70.976972,0.0397,2.108001,,
1518,29.781799,0.0,70.976972,0.0397,1.98653,,
1519,29.78381,0.0,70.976972,0.0397,1.715577,,
1520,29.78555,0.0,70.976878,0.0397,1.95086,,
1521,29.787611,0.0,70.976878,0.0397,1.9191,,
1522,29.789555,0.0,70.976878,0.0397,1.476175,,
1523,29.791057,0.0,70.976878,0.0397,1.673967,,
